s.no,latitude,longitude,kelp_biomass_kg_2025,kelp_biomass_kg_past_2015,Temperature ,Salinity level,Ocean Current ,Composite Score 
3804,36.5458663,-121.9383705,0,172,14.38,35.999,0.267,0.7437
3805,36.54748874,-121.9383483,683,0,18.453,35.817,0.156,0.6433
3806,36.54775914,-121.9383446,658,0,10.037,34.135,0.16,0.4441
3807,36.54857036,-121.9383335,104,0,7.456,34.915,0.155,0.5076
3808,36.55208565,-121.9382855,1182,0,17.922,33.789,0.201,0.5174
3809,36.55235606,-121.9382818,1898,0,15.711,34.7,0.15,0.3462
3810,36.55262647,-121.9382781,844,0,15.346,35.332,0.198,0.5638
3811,36.55370809,-121.9382633,883,0,16.376,34.841,0.096,0.5137
3812,36.55749379,-121.9382115,0,192,11.208,37.226,0.282,0.7203
3813,36.55776419,-121.9382078,0,153,12.244,33.781,0.191,0.6084
3814,36.56100907,-121.9381634,286,0,10.601,34.439,0.19,0.5428
3815,36.56127948,-121.9381597,217,0,10.737,33.415,0.178,0.5257
3816,36.56154988,-121.938156,388,501,18.696,35.502,0.156,0.6919
3817,36.51909296,-121.9384014,712,0,11.498,34.604,0.314,0.5517
3818,36.52017459,-121.9383866,0,170,16.153,34.023,0.214,0.7021
3819,36.52287867,-121.9383497,0,938,14.812,33.748,0.144,0.6342
3820,36.52314908,-121.938346,0,1290,13.809,33.768,0.193,0.6396
3821,36.52368989,-121.9383386,0,1514,10.906,35.159,0.235,0.6392
3822,36.5239603,-121.9383349,113,1678,8.945,36.616,0.289,0.6444
3823,36.5418072,-121.9380909,0,277,24.051,33.765,0.161,0.8123
3824,36.54207761,-121.9380872,0,1032,15.206,35.646,0.231,0.7327
3825,36.54234802,-121.9380835,0,1437,15.604,33.867,0.183,0.6723
3826,36.54261843,-121.9380798,0,1079,9.769,34.629,0.227,0.5998
3827,36.54288883,-121.9380761,0,578,16.431,35.399,0.239,0.7547
3828,36.54451128,-121.9380539,0,172,16.346,35.398,0.252,0.7596
3829,36.54478168,-121.9380502,0,414,13.925,34.711,0.261,0.6995
3830,36.54505209,-121.9380465,0,1350,17.68,33.682,0.144,0.6883
3831,36.5453225,-121.9380428,0,2187,14.582,33.543,0.264,0.6845
3832,36.5455929,-121.9380391,0,1227,10.66,35.603,0.178,0.6169
3833,36.54586331,-121.9380354,0,908,20.88,34.342,0.115,0.7528
3834,36.54613372,-121.9380317,0,448,12.833,35.395,0.126,0.6278
3835,36.54640412,-121.938028,0,330,13.197,35.608,0.105,0.6298
3836,36.54748575,-121.9380132,668,0,16.366,35.041,0.271,0.6434
3837,36.54775616,-121.9380095,521,0,15.684,34.878,0.191,0.6117
3838,36.54802657,-121.9380058,118,0,16.807,34.328,0.241,0.7156
3839,36.54829697,-121.9380021,114,0,19.953,35.172,0.206,0.7807
3840,36.55532755,-121.9379059,123,0,17.001,34.305,0.241,0.7176
3841,36.56127649,-121.9378245,114,0,13.671,35.201,0.351,0.7315
3842,36.52152365,-121.9380331,143,0,17.151,35.466,0.234,0.7425
3843,36.52179406,-121.9380294,123,182,14.05,31.583,0.152,0.5479
3844,36.52206446,-121.9380257,618,221,15.71,33.407,0.216,0.5709
3845,36.52233487,-121.938022,148,241,15.658,32.313,0.189,0.6115
3846,36.5231461,-121.9380109,0,637,13.213,36.881,0.11,0.6645
3847,36.52368691,-121.9380035,0,790,10.157,33.539,0.156,0.5445
3848,36.52395732,-121.9379998,136,1467,15.791,34.823,0.252,0.7106
3849,36.54126341,-121.9377632,0,212,14.904,36.58,0.225,0.7475
3850,36.54153381,-121.9377595,0,736,11.784,33.24,0.141,0.5614
3851,36.54180422,-121.9377558,0,1696,6.84,34.945,0.215,0.5446
3852,36.54207463,-121.9377521,0,1437,15.42,34.986,0.22,0.7149
3853,36.54234503,-121.9377484,0,1044,12.714,34.756,0.208,0.6506
3854,36.54261544,-121.9377447,0,722,14.154,34.753,0.175,0.6621
3855,36.54288585,-121.937741,0,1031,16.9,37.15,0.206,0.7908
3856,36.54315626,-121.9377373,0,1208,16.718,33.399,0.215,0.6981
3857,36.54342666,-121.9377336,0,743,13.946,32.379,0.204,0.613
3858,36.5447787,-121.9377151,0,384,15.711,33.803,0.186,0.674
3859,36.54531951,-121.9377077,0,664,12.939,33.939,0.222,0.6415
3860,36.54558992,-121.937704,0,466,18.744,34.899,0.235,0.785
3861,36.54586033,-121.9377003,0,572,11.482,34.682,0.168,0.6049
3862,36.54613073,-121.9376966,0,372,14.279,35.789,0.207,0.7065
3863,36.54721236,-121.9376818,0,201,14.693,35.159,0.308,0.7493
3864,36.54748277,-121.9376781,697,0,12.167,35.471,0.208,0.5357
3865,36.54802358,-121.9376707,687,0,9.811,35.804,0.237,0.5148
3866,36.54829399,-121.937667,585,0,8.504,35.652,0.108,0.439
3867,36.55099806,-121.93763,0,172,10.614,33.997,0.137,0.5556
3868,36.55478375,-121.9375781,933,277,15.919,36.743,0.137,0.5638
3869,36.55505416,-121.9375744,2295,442,17.456,34.273,0.145,0.3495
3870,36.55532456,-121.9375707,3367,619,13.282,32.642,0.206,0.258
3871,36.55559497,-121.937567,1761,369,11.151,34.629,0.209,0.3096
3872,36.55586537,-121.9375633,707,0,12.809,34.395,0.188,0.5098
3873,36.55613578,-121.9375596,564,0,18.724,34.533,0.16,0.6394
3874,36.55640619,-121.9375559,1301,0,8.887,35.17,0.162,0.3357
3875,36.55667659,-121.9375522,247,0,18.789,33.596,0.171,0.678
3876,36.55802863,-121.9375337,0,195,16.112,35.795,0.245,0.7612
3877,36.55883985,-121.9375226,0,136,16.044,35.417,0.244,0.7499
3878,36.56154391,-121.9374856,0,266,10.731,33.242,0.169,0.5548
3879,36.56181431,-121.9374819,163,371,14.058,33.845,0.109,0.5759
3880,36.52179107,-121.9376944,541,1036,15.984,33.777,0.228,0.6053
3881,36.52395434,-121.9376648,0,212,12.838,32.61,0.245,0.6179
3882,36.52449515,-121.9376574,0,597,14.323,36.403,0.214,0.7259
3883,36.54126042,-121.9374281,0,924,19.559,33.549,0.153,0.726
3884,36.54153083,-121.9374244,0,1201,14.102,35.305,0.126,0.6503
3885,36.54180123,-121.9374207,0,1373,14.235,35.635,0.188,0.6922
3886,36.54207164,-121.937417,0,938,13.388,35.554,0.21,0.6847
3887,36.54234205,-121.9374133,0,967,13.881,35.601,0.192,0.6862
3888,36.54261246,-121.9374096,0,1725,16.242,34.372,0.168,0.6899
3889,36.54288286,-121.9374059,0,1914,15.882,35.09,0.158,0.6956
3890,36.54315327,-121.9374022,0,2560,10.939,35.028,0.244,0.6408
3891,36.54342368,-121.9373985,0,1894,13.833,34.87,0.243,0.6926
3892,36.54369408,-121.9373948,0,693,14.709,35.774,0.167,0.6943
3893,36.54612775,-121.9373614,0,359,11.832,34.213,0.115,0.5734
3894,36.54639815,-121.9373577,0,143,16.503,34.285,0.193,0.7048
3895,36.54693897,-121.9373503,0,113,9.935,34.18,0.143,0.5496
3896,36.54720937,-121.9373466,99,236,19.087,33.946,0.231,0.7487
3897,36.54747978,-121.9373429,916,0,17.1,34.109,0.281,0.5962
3898,36.55072466,-121.9372985,0,219,13.844,34.577,0.237,0.6828
3899,36.55099507,-121.9372948,0,625,12.905,35.05,0.123,0.6191
3900,36.55126548,-121.9372911,0,230,11.681,35.123,0.158,0.6146
3901,36.55261751,-121.9372726,0,244,15.402,35.4,0.155,0.6927
3902,36.55288792,-121.9372689,0,598,19.178,33.508,0.266,0.7742
3903,36.55315832,-121.9372652,0,950,15.069,34.917,0.267,0.7298
3904,36.55342873,-121.9372615,0,303,13.801,35.328,0.2,0.6822
3905,36.55451036,-121.9372467,982,183,14.271,34.647,0.193,0.4991
3906,36.55478076,-121.937243,3338,313,19.28,34.474,0.252,0.4431
3907,36.55505117,-121.9372393,4063,418,12.655,34.673,0.27,0.3286
3908,36.55532157,-121.9372356,3460,850,22.28,35.077,0.259,0.5202
3909,36.55559198,-121.9372319,2055,648,15.247,34.465,0.279,0.3782
3910,36.55586239,-121.9372282,1712,635,17.301,35.784,0.206,0.4652
3911,36.55613279,-121.9372245,1590,303,14.376,33.697,0.165,0.3566
3912,36.5564032,-121.9372207,1216,303,12.159,36.095,0.211,0.4623
3913,36.55667361,-121.937217,1202,0,12.429,34.661,0.271,0.4639
3914,36.55802564,-121.9371985,0,133,9.186,34.029,0.177,0.5483
3915,36.55991848,-121.9371726,0,183,10.233,34.219,0.173,0.5717
3916,36.56018889,-121.9371689,0,192,18.154,34.642,0.201,0.7503
3917,36.56100011,-121.9371578,252,0,14.843,34.416,0.255,0.663
3918,36.56127051,-121.9371541,0,212,8.372,34.782,0.141,0.5334
3919,36.56154092,-121.9371504,0,288,15.359,35.651,0.224,0.7325
3920,36.56181133,-121.9371467,0,336,18.364,31.02,0.202,0.6759
3921,36.63860618,-121.9360926,0,376,13.612,34.506,0.067,0.5912
3922,36.63887658,-121.9360889,0,229,16.374,32.289,0.284,0.6982
3923,36.51935441,-121.9373926,0,207,5.625,33.208,0.117,0.4285
3924,36.52016564,-121.9373815,148,242,12.548,35.58,0.124,0.6002
3925,36.52151768,-121.9373631,0,560,13.198,34.519,0.314,0.7071
3926,36.52422176,-121.9373261,524,231,11.88,33.838,0.144,0.4878
3927,36.52449217,-121.9373224,0,230,17.584,35.222,0.188,0.7468
3928,36.54098703,-121.9370967,0,462,17.634,34.382,0.182,0.7241
3929,36.54125743,-121.937093,0,717,14.348,34.596,0.19,0.6694
3930,36.54152784,-121.9370893,0,772,16.085,34.241,0.22,0.7094
3931,36.54179825,-121.9370856,0,813,9.813,33.994,0.254,0.5982
3932,36.54206865,-121.9370818,0,649,20.086,33.956,0.171,0.7555
3933,36.54233906,-121.9370781,0,914,12.336,35.438,0.265,0.6891
3934,36.54260947,-121.9370744,0,1042,16.7,34.997,0.249,0.7547
3935,36.54287988,-121.9370707,0,635,12.269,33.161,0.175,0.5854
3936,36.54315028,-121.937067,0,1316,13.397,35.628,0.209,0.6863
3937,36.54342069,-121.9370633,0,1203,14.258,34.236,0.176,0.6516
3938,36.5436911,-121.9370596,0,431,19.906,34.854,0.134,0.756
3939,36.54612476,-121.9370263,0,167,9.443,32.901,0.25,0.5616
3940,36.54639517,-121.9370226,0,216,26.797,33.903,0.159,0.8147
3941,36.54666557,-121.9370189,0,213,16.488,35.537,0.243,0.7611
3942,36.54747679,-121.9370078,237,0,17.147,33.438,0.192,0.6545
3943,36.5477472,-121.9370041,0,113,9.552,33.787,0.16,0.5409
3944,36.54801761,-121.9370004,109,473,12.821,35.319,0.2,0.6439
3945,36.54909923,-121.9369856,0,219,14.596,33.741,0.139,0.6276
3946,36.54936964,-121.9369819,0,183,16.047,34.589,0.24,0.7272
3947,36.54964005,-121.9369782,0,242,16.749,32.724,0.277,0.7131
3948,36.54991045,-121.9369745,0,195,16.329,35.576,0.17,0.7225
3949,36.55072167,-121.9369634,0,230,11.601,35.259,0.196,0.6358
3950,36.55099208,-121.9369597,0,254,19.148,34.174,0.128,0.7213
3951,36.55126249,-121.936956,0,242,18.313,35.019,0.265,0.7948
3952,36.55288493,-121.9369337,0,671,16.057,34.604,0.201,0.7082
3953,36.55315533,-121.93693,0,391,14.037,34.038,0.072,0.5903
3954,36.55342574,-121.9369263,0,391,15.278,37.101,0.183,0.7468
3955,36.55369615,-121.9369226,0,288,14.71,33.913,0.177,0.6529
3956,36.55423696,-121.9369152,118,0,19.061,33.632,0.088,0.6656
3957,36.55450737,-121.9369115,1320,183,14.28,34.879,0.176,0.4374
3958,36.55477777,-121.9369078,1932,289,9.603,36.965,0.155,0.2809
3959,36.55504818,-121.9369041,2594,455,13.228,35.923,0.216,0.3437
3960,36.55531859,-121.9369004,2070,360,13.809,33.172,0.13,0.2432
3961,36.55558899,-121.9368967,1403,0,12.592,33.708,0.337,0.441
3962,36.5558594,-121.936893,1506,759,15.453,33.215,0.087,0.3412
3963,36.55612981,-121.9368893,1413,743,17.071,34.831,0.218,0.495
3964,36.55991549,-121.9368374,0,241,13.29,34.558,0.172,0.6391
3965,36.5601859,-121.9368337,138,364,16.549,35.856,0.211,0.7302
3966,36.56045631,-121.93683,158,221,11.937,34.731,0.236,0.621
3967,36.56072671,-121.9368263,138,241,15.578,33.774,0.147,0.627
3968,36.56099712,-121.9368226,118,221,13.821,33.967,0.177,0.6164
3969,36.56126753,-121.9368189,104,242,17.971,34.576,0.154,0.7032
3970,36.56180834,-121.9368115,143,391,19.144,34.555,0.165,0.724
3971,36.56207874,-121.9368078,182,371,14.326,35.309,0.185,0.6526
3972,36.56234915,-121.9368041,0,336,14.641,33.79,0.175,0.6476
3973,36.63860318,-121.9357571,0,361,14.076,33.815,0.242,0.6704
3974,36.63887358,-121.9357534,0,229,11.804,34.832,0.207,0.6343
3975,36.52151469,-121.937028,0,378,18.265,33.812,0.18,0.7211
3976,36.52394837,-121.9369947,242,360,12.69,34.038,0.132,0.5517
3977,36.52421877,-121.936991,468,590,15.775,34.78,0.187,0.6183
3978,36.54044322,-121.936769,0,160,15.763,34.349,0.239,0.7155
3979,36.54071363,-121.9367653,0,719,14.283,36.981,0.173,0.7192
3980,36.54098404,-121.9367615,0,727,13.849,36.922,0.11,0.6779
3981,36.54125445,-121.9367578,0,555,13.042,33.74,0.093,0.5743
3982,36.54152485,-121.9367541,0,508,11.919,37.311,0.162,0.6759
3983,36.54179526,-121.9367504,0,584,14.493,32.744,0.157,0.6095
3984,36.54206567,-121.9367467,0,659,16.658,35.15,0.181,0.7235
3985,36.54233607,-121.936743,0,1213,12.706,34.945,0.147,0.6248
3986,36.54260648,-121.9367393,0,1199,16.717,35.023,0.204,0.7333
3987,36.54287689,-121.9367356,0,374,9.517,35.034,0.29,0.6364
3988,36.54314729,-121.9367319,0,437,13.056,34.011,0.261,0.6653
3989,36.5434177,-121.9367282,0,926,15.113,32.996,0.211,0.6546
3990,36.54666258,-121.9366838,0,125,18.553,35.061,0.316,0.8259
3991,36.54774421,-121.936669,0,242,11.38,36.219,0.15,0.6323
3992,36.54801462,-121.9366653,0,855,12.004,34.676,0.217,0.6393
3993,36.54828503,-121.9366616,0,537,11.598,34.735,0.188,0.6187
3994,36.54882584,-121.9366541,0,136,13.534,33.593,0.157,0.6118
3995,36.54909625,-121.9366504,0,732,13.652,33.731,0.129,0.6038
3996,36.54936665,-121.9366467,0,726,18.567,34.961,0.127,0.7293
3997,36.54963706,-121.936643,0,632,10.642,33.311,0.065,0.5029
3998,36.54990747,-121.9366393,0,242,11.896,35.09,0.291,0.6846
3999,36.55017787,-121.9366356,0,230,15.566,34.356,0.129,0.6565
4000,36.55044828,-121.9366319,0,219,17.295,35.108,0.181,0.7349
4001,36.55071869,-121.9366282,0,183,13.085,32.583,0.333,0.6659
4002,36.55180031,-121.9366134,0,355,19.412,35.252,0.154,0.7661
4003,36.55207072,-121.9366097,0,449,9.037,34.667,0.146,0.546
4004,36.55342275,-121.9365912,0,420,12.034,34.031,0.14,0.5854
4005,36.55369316,-121.9365875,0,1591,16.267,33.084,0.202,0.6751
4006,36.55396357,-121.9365837,927,332,14.057,34.526,0.283,0.5464
4007,36.55423397,-121.93658,932,183,16.643,33.505,0.178,0.5177
4008,36.55450438,-121.9365763,1613,384,15.682,34.158,0.274,0.4441
4009,36.55477478,-121.9365726,2506,277,8.744,32.248,0.173,0.1435
4010,36.55504519,-121.9365689,2046,336,12.637,35.172,0.19,0.3006
4011,36.5553156,-121.9365652,1305,336,15.943,34.751,0.243,0.5024
4012,36.555586,-121.9365615,937,170,18.33,32.128,0.204,0.5281
4013,36.55585641,-121.9365578,496,0,12.894,37.244,0.224,0.6376
4014,36.55693804,-121.936543,202,0,12.38,34.813,0.202,0.6074
4015,36.55720844,-121.9365393,0,230,12.707,34.767,0.197,0.6454
4016,36.55829007,-121.9365245,0,726,9.63,34.068,0.256,0.5976
4017,36.55856047,-121.9365208,0,202,15.079,34.494,0.168,0.6703
4018,36.55883088,-121.936517,0,363,11.513,34.938,0.221,0.6384
4019,36.56018291,-121.9364985,216,0,13.999,34.715,0.19,0.6281
4020,36.56045332,-121.9364948,344,231,11.194,34.259,0.216,0.5523
4021,36.56072372,-121.9364911,526,241,10.55,33.793,0.208,0.4923
4022,36.56099413,-121.9364874,241,254,13.813,34.685,0.277,0.6628
4023,36.56153494,-121.93648,394,0,14.8,34,0.243,0.621
4024,36.56180535,-121.9364763,1330,773,14.733,34.146,0.244,0.4601
4025,36.63914099,-121.9354141,113,0,12.629,34.412,0.212,0.6229
4026,36.63941139,-121.9354104,371,0,15.513,34.018,0.192,0.6136
4027,36.5212413,-121.9366967,0,1642,17.525,36.223,0.192,0.7731
4028,36.52151171,-121.936693,0,1491,12.67,35.94,0.099,0.6248
4029,36.52394538,-121.9366597,508,958,21.091,35.116,0.215,0.7372
4030,36.52421579,-121.936656,113,1036,10.674,33.514,0.249,0.5805
4031,36.53881779,-121.9364561,0,251,19.253,34.535,0.188,0.7625
4032,36.53962901,-121.936445,0,613,13.361,36.339,0.204,0.7007
4033,36.53989942,-121.9364413,0,907,10.662,35.217,0.17,0.6032
4034,36.54016983,-121.9364376,0,997,15.056,34.378,0.222,0.6938
4035,36.54044024,-121.9364338,0,1391,13.581,33.349,0.153,0.605
4036,36.54071064,-121.9364301,0,1220,13.95,34.29,0.234,0.6761
4037,36.54098105,-121.9364264,0,602,12.517,34.464,0.223,0.6473
4038,36.54125146,-121.9364227,0,399,12.916,34.325,0.18,0.6299
4039,36.54152186,-121.936419,0,531,8.199,33.635,0.116,0.4886
4040,36.54179227,-121.9364153,0,703,14.365,35.226,0.142,0.6614
4041,36.54206268,-121.9364116,0,1399,12.631,34.555,0.216,0.6479
4042,36.54233309,-121.9364079,0,1351,10.682,35.881,0.119,0.5948
4043,36.54260349,-121.9364042,0,595,16.299,35.181,0.267,0.7606
4044,36.54314431,-121.9363968,0,604,18.418,35.192,0.191,0.7641
4045,36.54341471,-121.9363931,0,1532,16.024,35.102,0.197,0.7181
4046,36.54368512,-121.9363894,0,113,12.367,33.345,0.135,0.5721
4047,36.54720041,-121.9363412,0,524,14.644,31.697,0.199,0.607
4048,36.54747082,-121.9363375,0,154,14.316,33.093,0.25,0.661
4049,36.54774122,-121.9363338,0,172,17.132,34.239,0.196,0.7175
4050,36.54801163,-121.9363301,0,774,15.342,34.593,0.261,0.7245
4051,36.54828204,-121.9363264,0,402,20.555,34.092,0.116,0.7403
4052,36.54882285,-121.936319,0,183,16.65,34.885,0.085,0.6687
4053,36.54909326,-121.9363153,0,396,16.007,32.793,0.177,0.6501
4054,36.54936366,-121.9363116,0,496,14.032,32.613,0.194,0.6156
4055,36.54963407,-121.9363079,0,472,13.34,35.51,0.167,0.6614
4056,36.54990448,-121.9363042,0,390,19.079,34.014,0.141,0.7223
4057,36.55017488,-121.9363005,0,414,13.323,32.343,0.169,0.5827
4058,36.55044529,-121.9362968,0,289,8.326,33.995,0.179,0.532
4059,36.5507157,-121.9362931,0,242,16.591,34.51,0.155,0.6937
4060,36.55179732,-121.9362782,0,590,14.77,34.659,0.209,0.6887
4061,36.55206773,-121.9362745,0,148,17.924,34.418,0.222,0.7504
4062,36.55287895,-121.9362634,809,0,17.072,35.13,0.188,0.593
4063,36.55314936,-121.9362597,809,200,15.308,33.659,0.174,0.5149
4064,36.55341976,-121.936256,634,502,12.023,34.965,0.161,0.5081
4065,36.55369017,-121.9362523,1089,657,12,34.998,0.18,0.4384
4066,36.55396058,-121.9362486,1344,502,16.791,34.491,0.101,0.4348
4067,36.55423098,-121.9362449,1991,324,14.732,33.89,0.161,0.2965
4068,36.55450139,-121.9362412,2378,277,11.415,32.234,0.196,0.2063
4069,36.55477179,-121.9362375,2427,289,12.774,35.782,0.239,0.3428
4070,36.5550422,-121.9362338,1785,277,14.229,34.624,0.222,0.3714
4071,36.55531261,-121.9362301,1085,313,5.496,36.859,0.106,0.3219
4072,36.55558301,-121.9362263,559,192,13.331,35.451,0.184,0.5703
4073,36.55585342,-121.9362226,0,125,11.345,34.671,0.161,0.5983
4074,36.55666464,-121.9362115,0,598,12.706,33.773,0.235,0.6394
4075,36.55693505,-121.9362078,1085,1272,13.717,34.494,0.107,0.4235
4076,36.55720545,-121.9362041,937,478,9.501,34.585,0.23,0.4311
4077,36.55801667,-121.936193,0,177,13.665,35.316,0.188,0.6732
4078,36.55828708,-121.9361893,0,487,10.115,33.413,0.27,0.5976
4079,36.55855748,-121.9361856,0,555,11.829,35.939,0.273,0.6958
4080,36.55882789,-121.9361819,0,973,13.216,35.87,0.218,0.6935
4081,36.56045033,-121.9361596,187,0,13.508,33.751,0.142,0.575
4082,36.56072073,-121.9361559,433,0,13.78,35.727,0.195,0.6135
4083,36.56099114,-121.9361522,472,0,16.669,35.149,0.2,0.6506
4084,36.56126155,-121.9361485,133,0,19.219,35.867,0.21,0.7825
4085,36.56180236,-121.9361411,776,403,11.442,34.889,0.204,0.4916
4086,36.63886759,-121.9350823,183,0,15.178,34.358,0.204,0.6549
4087,36.63913799,-121.9350786,559,0,8.819,35.862,0.146,0.4736
4088,36.63940839,-121.9350749,383,0,13.335,36.233,0.256,0.6565
4089,36.52367198,-121.9363284,182,336,14.394,34.287,0.202,0.637
4090,36.52394239,-121.9363247,207,423,14.616,33.601,0.165,0.6012
4091,36.5242128,-121.936321,113,0,14.565,34.994,0.076,0.6066
4092,36.53800358,-121.9361321,0,113,9.267,34.86,0.207,0.5858
4093,36.53827399,-121.9361284,0,391,14.762,34.263,0.137,0.6428
4094,36.5385444,-121.9361247,0,494,21.216,35.561,0.176,0.82
4095,36.5388148,-121.936121,0,508,12.385,36.7,0.186,0.6821
4096,36.53908521,-121.9361173,0,405,10.477,33.964,0.14,0.5536
4097,36.53935562,-121.9361136,0,790,12.793,35.065,0.154,0.633
4098,36.53962602,-121.9361099,0,266,14.198,34.309,0.043,0.5893
4099,36.53989643,-121.9361062,0,413,14.265,35.11,0.222,0.6969
4100,36.54016684,-121.9361024,0,1095,17.014,33.377,0.183,0.6873
4101,36.54043725,-121.9360987,0,762,18.53,34.818,0.225,0.7737
4102,36.54070765,-121.936095,0,472,13.626,34.44,0.239,0.676
4103,36.54097806,-121.9360913,0,484,16.718,34.101,0.185,0.7008
4104,36.54124847,-121.9360876,0,320,15.384,34.603,0.205,0.6972
4105,36.54151887,-121.9360839,0,163,16.505,33.248,0.245,0.7053
4106,36.54178928,-121.9360802,0,1335,12.393,34.558,0.203,0.6369
4107,36.54205969,-121.9360765,0,1972,14.175,35.38,0.155,0.6683
4108,36.5423301,-121.9360728,0,340,12.809,36.075,0.181,0.6718
4109,36.54314132,-121.9360617,0,310,13.921,34.567,0.153,0.6419
4110,36.54341172,-121.936058,0,1443,13.341,35.896,0.231,0.703
4111,36.54368213,-121.9360543,0,160,14.222,35.134,0.187,0.6791
4112,36.54719742,-121.9360061,0,339,12.755,34.882,0.285,0.6933
4113,36.54746783,-121.9360024,0,371,19.408,35.507,0.159,0.7751
4114,36.54773823,-121.9359987,0,136,18.74,34.685,0.186,0.7552
4115,36.54800864,-121.935995,0,288,14.906,35.242,0.246,0.7244
4116,36.54827905,-121.9359913,0,183,10.648,34.103,0.225,0.6027
4117,36.54854945,-121.9359876,0,644,14.32,35.403,0.15,0.6692
4118,36.54881986,-121.9359839,0,425,13.348,32.295,0.306,0.6507
4119,36.54936067,-121.9359764,0,242,16.586,33.035,0.117,0.6375
4120,36.54963108,-121.9359727,0,266,10.543,33.431,0.174,0.5585
4121,36.54990149,-121.935969,0,289,11.953,35.089,0.125,0.6028
4122,36.55017189,-121.9359653,0,301,15.127,33.629,0.166,0.6483
4123,36.5504423,-121.9359616,0,182,18.996,33.585,0.173,0.7261
4124,36.55071271,-121.9359579,0,202,12.595,32.266,0.119,0.5416
4125,36.55098311,-121.9359542,0,160,18.076,34.478,0.275,0.7817
4126,36.55179433,-121.9359431,0,172,15.282,32.904,0.179,0.6397
4127,36.55395758,-121.9359134,496,0,15.507,35.527,0.212,0.6393
4128,36.55422799,-121.9359097,2461,289,11.58,34.207,0.227,0.2746
4129,36.5544984,-121.935906,2696,277,14.768,33.871,0.307,0.3681
4130,36.5547688,-121.9359023,2251,230,15.283,34.372,0.196,0.3349
4131,36.55503921,-121.9358986,1722,289,13.891,33.464,0.196,0.334
4132,36.55530962,-121.9358949,639,0,16.611,34.853,0.227,0.6264
4133,36.55558002,-121.9358912,707,178,15.923,33.591,0.294,0.6031
4134,36.55693205,-121.9358726,133,160,18.284,33.463,0.239,0.7188
4135,36.55720246,-121.9358689,0,219,15.504,33.162,0.246,0.6842
4136,36.55855449,-121.9358504,0,364,17.92,36.07,0.179,0.7703
4137,36.5588249,-121.9358467,0,428,12.954,34.439,0.177,0.6317
4138,36.5590953,-121.935843,0,346,20.313,33.37,0.11,0.7146
4139,36.55936571,-121.9358393,0,114,19.755,34.409,0.203,0.7765
4140,36.55963612,-121.9358355,0,183,14.396,33.654,0.157,0.6302
4141,36.56044734,-121.9358244,99,0,16.296,34.439,0.177,0.6796
4142,36.56071774,-121.9358207,226,0,14.598,34.609,0.12,0.6
4143,36.63886459,-121.9347468,331,0,14.622,34.016,0.148,0.5811
4144,36.63913499,-121.934743,791,0,15.024,33.646,0.135,0.493
4145,36.63940539,-121.9347393,383,0,16.649,34.618,0.151,0.6284
4146,36.52339859,-121.935997,0,578,14.558,35.701,0.17,0.6913
4147,36.52366899,-121.9359933,0,277,9.057,35.691,0.169,0.5836
4148,36.53745978,-121.9358044,0,195,13.754,33.781,0.239,0.6622
4149,36.53773018,-121.9358007,0,342,19.84,34.329,0.211,0.7801
4150,36.53800059,-121.935797,0,708,12.371,35.407,0.201,0.6566
4151,36.538271,-121.9357933,0,781,14.705,34.735,0.237,0.7032
4152,36.53854141,-121.9357896,0,840,11.766,34.535,0.275,0.6604
4153,36.53881181,-121.9357859,0,737,15.067,35.251,0.156,0.6826
4154,36.53908222,-121.9357822,0,752,16.895,35.366,0.24,0.7633
4155,36.53935263,-121.9357785,0,219,14.222,34.316,0.203,0.6665
4156,36.53989344,-121.9357711,0,615,12.339,34.902,0.158,0.6222
4157,36.54016385,-121.9357673,0,1008,16.867,33.309,0.289,0.7356
4158,36.54043426,-121.9357636,0,961,10.756,34.048,0.103,0.5423
4159,36.54070466,-121.9357599,0,1478,12.062,35.221,0.195,0.6431
4160,36.54097507,-121.9357562,0,1008,12.804,35.459,0.3,0.7159
4161,36.54124548,-121.9357525,0,649,9.858,33.183,0.276,0.5897
4162,36.54178629,-121.9357451,99,329,17.326,36.04,0.227,0.7644
4163,36.5420567,-121.9357414,0,599,18.085,34.975,0.263,0.788
4164,36.54340873,-121.9357229,0,273,11.768,35.231,0.114,0.597
4165,36.54557199,-121.9356932,0,632,10.372,34.806,0.277,0.6407
4166,36.54584239,-121.9356895,0,1279,10.036,35.494,0.16,0.5931
4167,36.5461128,-121.9356858,0,1049,17.888,35.401,0.345,0.8359
4168,36.54638321,-121.9356821,0,543,19.488,32.3,0.172,0.7029
4169,36.54719443,-121.935671,0,339,16.01,34.191,0.132,0.6625
4170,36.54746483,-121.9356673,0,461,19.129,34.224,0.223,0.7697
4171,36.54773524,-121.9356635,0,224,12.912,35.494,0.221,0.6796
4172,36.54827605,-121.9356561,0,396,17.292,35.323,0.315,0.8073
4173,36.54854646,-121.9356524,0,431,16.354,36.268,0.196,0.7534
4174,36.54881687,-121.9356487,0,408,12.343,35.089,0.107,0.6015
4175,36.54908727,-121.935645,0,349,21.026,34.396,0.18,0.7893
4176,36.54935768,-121.9356413,0,378,14.25,35.968,0.236,0.7247
4177,36.54962809,-121.9356376,0,531,17.097,35.348,0.154,0.7238
4178,36.54989849,-121.9356339,0,549,18.119,34.846,0.251,0.7795
4179,36.5501689,-121.9356302,0,336,6.783,33.415,0.144,0.47
